Unnamed: 0;ID;ENLACE;USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;TRADUCCIÓN;POLARIDAD;SUBJETIVIDAD
4329;1,20E+18;https://twitter.com/Cultura_Ec/status/1196076776734281730;Cultura_Ec;;2019-11-17 14:45:00+00:00;3.0;2.0;;#FestivalLojaM #FIAVL2019;; El #FestivalLojaMásTuyoQueNunca presenta una obra que inquieta y desarma el mecanismo humano de defensa que es la razón: ¿Dónde está tu niño? Casona Patio 17 y 18 de noviembre 18h00 #FIAVL2019 .;The # FestivalLojaMásTuyoQueNunca presents a work that worries and disarms the human defense mechanism that is the reason: Where is your child? ;0.0;0.1
4330;1,20E+18;https://twitter.com/SiguemeLoja/status/1196074993354002432;SiguemeLoja;;2019-11-17 14:37:55+00:00;0.0;0.0;;#Loja #F #FIAVL2019 #FestivalLojaM #LojaParaElMundo #S;;#Loja | Programación OFF 2019 #FábricaOff Domingo 17 de noviembre 2019. #FIAVL2019 #FestivalLojaMásTuyoQueNunca #LojaParaElMundo #SíguemeLoja.;#Loja OFF Programming 2019 # FábricaOff Sunday November 17, 2019. # FIAVL2019 # FestivalLojaMásTuyoQueNunca #LojaParaElMundo # Follow MeLoja.;0.0;0.0
4331;1,20E+18;https://twitter.com/SiguemeLoja/status/1196074037430116352;SiguemeLoja;;2019-11-17 14:34:07+00:00;0.0;0.0;;#Loja #FIAVL2019 #FestivalLojaM #LojaParaElMundo #S;;#Loja | Programación domingo 17 de noviembre 2019 #FIAVL2019 #FestivalLojaMásTuyoQueNunca #LojaParaElMundo #SíguemeLoja.;#Loja Programming Sunday November 17, 2019 # FIAVL2019 # FestivalLojaMásTuyoQueNunca #LojaParaElMundo # Follow meLoja.;0.0;0.0
4332;1,20E+18;https://twitter.com/QueHayEnLoja/status/1196073391368871936;QueHayEnLoja;;2019-11-17 14:31:33+00:00;4.0;5.0;@GoberLoja @FestivalDeLoja;#Loja #FIAVL2019;;¡Atención! @GoberLoja informa que, durante el período del @FestivalDeLoja, el sector público de la ciudad y provincia de #Loja laborará en jornada única (07h00 a 15h00). #FIAVL2019 .;Attention! ;0.0;0.0
4333;1,20E+18;https://twitter.com/tcanarte/status/1196070223947976705;tcanarte;;2019-11-17 14:18:57+00:00;6.0;6.0;@johaortizv @MashiRafael;#FIAVL2019;;Vía @johaortizv En las calles, plazas y teatros de Loja se respira arte! El escenario está listo, el festival lo haces tú, lo hacemos todxs. ¡Bienvenidxs al sur! Por 4to. año consecutivo todas las artes vivas en el mejor lugar #FIAVL2019 @MashiRafael.;Via @johaortizv The streets, squares and theaters of Loja breathe art! ;0.0;0.0
4334;1,20E+18;https://twitter.com/Cultura_Ec/status/1196069932766760960;Cultura_Ec;;2019-11-17 14:17:48+00:00;39.0;47.0;;#FestivalLojaM #FIAVL2019;; | Lo mejor de las artes escénicas del país y el mundo se encuentran en solo lugar, el #FestivalLojaMásTuyoQueNunca. #FIAVL2019 ver .;The best of the performing arts of the country and the world are in one place, the # FestivalLojaMásTuyoQueNunca. ;1.0;0.3
4335;1,20E+18;https://twitter.com/FestivalDeLoja/status/1196069020585406464;FestivalDeLoja;;2019-11-17 14:14:11+00:00;8.0;8.0;;#FestivalLojaM #FIAVL2019;;HOY | ¡Sé parte de el #FestivalLojaMásTuyoQueNunca! Te dejamos la programación del día domingo 17 de noviembre. Revisa el cronograma completo en http://festivaldeloja.com ¡No te lo pierdas! #FIAVL2019 .;TODAY Be part of the # FestivalLojaMásTuyoQueNunca! ;0.0;0.0
4336;1,20E+18;https://twitter.com/juvic2880/status/1196068858165116928;juvic2880;;2019-11-17 14:13:32+00:00;1.0;2.0;;#Loja #Festivalartesvivas #FIAVL2019;;"#Loja está de fiesta!! ""En el último rincón del mundo.."" vivimos las artes, música, festivales, las calles se llenan de alegría.. #Festivalartesvivas #FIAVL2019.";#Loja is partying !! ;0.0;0.0
4337;1,20E+18;https://twitter.com/DdiegopozoP/status/1196067827498831874;DdiegopozoP;;2019-11-17 14:09:26+00:00;2.0;0.0;@GoberLoja @FestivalDeLoja;#ATENCI #FIAVL2019 #ElFestivalM;;#ATENCIÓN | @GoberLoja emitió comunicado sobre jornada única de trabajo para las instituciones del sector público durante período de @FestivalDeLoja. #FIAVL2019 #ElFestivalMásTuyoQueNunca.;# ATTENTION @GoberLoja issued a statement on a single working day for public sector institutions during the period of @FestivalDeLoja. ;-0.03571428571428571;0.14047619047619048
4338;1,20E+18;https://twitter.com/Cultura_Ec/status/1196060918804865024;Cultura_Ec;;2019-11-17 13:41:59+00:00;6.0;6.0;@Expresoec;#FestivalLojaM #FIAVL2019;; NOTICIA | Un recital para homenajear a Loja Centenares de personas se acercaron a la Puerta de Loja para escuchar a la orquesta de la ciudad, junto al ministro de Cultura y Patrimonio(...) Vía @Expresoec https://bit.ly/2Xn5kkd #FestivalLojaMásTuyoQueNunca #FIAVL2019.;NEWS A recital to honor Loja Hundreds of people approached the Puerta de Loja to listen to the city's orchestra, together with the Minister of Culture and Heritage (...) Via @Expresoec https://bit.ly/2Xn5kkd ;0.0;0.0
4339;1,20E+18;https://twitter.com/InfoNodal/status/1196057414132523008;InfoNodal;;2019-11-17 13:28:03+00:00;0.0;0.0;@d_cholakian @Nodalcultura @Cultura_Ec;#Ecuador #FIAVL2019;;#Ecuador Comenzó el Festival de Artes Vivas en Loja y las calles se llenaron de cultura. Lo cuenta @d_cholakian en @Nodalcultura https://www.nodal.am/2019/11/ecuador-con-el-comienzo-del-fiavl-las-artes-vivas-toman-la-ciudad-de-loja/ @Cultura_Ec #FIAVL2019.;#Ecuador The Live Arts Festival in Loja began and the streets were filled with culture. ;0.2681818181818182;0.7
4340;1,20E+18;https://twitter.com/Cultura_Ec/status/1196056451116130304;Cultura_Ec;;2019-11-17 13:24:14+00:00;8.0;5.0;@el_telegrafo;#FestivalLojaM #FIAVL2019;; NOTICIA | Loja cambia su rutina con el IV Festival de Artes Vivas Durante los próximos 10 días Loja es el centro cultural del país. Vía @el_telegrafo https://bit.ly/2NULgTh #FestivalLojaMásTuyoQueNunca #FIAVL2019.;NEWS Loja changes its routine with the IV Festival of Living Arts For the next 10 days Loja is the cultural center of the country. ;0.0;0.06666666666666667
4341;1,20E+18;https://twitter.com/Cultura_Ec/status/1196050354804277249;Cultura_Ec;;2019-11-17 13:00:00+00:00;5.0;4.0;;#FIAVL2019 #FestivalLojaM;; | ¿Dónde está tu niño?, una obra teatral que invita al espectador a jugar en tres universos distintos y oscuros. Casona Patio 17 y 18 de noviembre 18h00 #FIAVL2019 #FestivalLojaMásTuyoQueNunca.;Where is your child ?, a play that invites the viewer to play in three different and dark universes. ;-0.075;0.5
4342;1,20E+18;https://twitter.com/CronicaLoja/status/1196039256491352064;CronicaLoja;;2019-11-17 12:15:54+00:00;0.0;3.0;;#FIAVL2019;;Luego de la inauguración del Festival Internacional de Artes Vivas #FIAVL2019 varios elementos de la decoración del componente Off fueron destruidos. .;After the inauguration of the International Festival of Living Arts # FIAVL2019 several elements of the Off component decoration were destroyed. ;0.0;0.0
4343;1,20E+18;https://twitter.com/ConectadosLoja/status/1196029140237012998;ConectadosLoja;;2019-11-17 11:35:42+00:00;8.0;9.0;;#Loja #Fiavl2019 #Ecuador #OffLoja2019 #LojaParaElMundo;;#Loja | #Fiavl2019 | #Ecuador Domingo 17 de noviembre NOCHE LOJANA Plaza de San Sebastián 20H00 #OffLoja2019 #LojaParaElMundo.;#Loja # Fiavl2019 #Ecuador Sunday November 17 NIGHT LOJANA Plaza de San Sebastián 20H00 # OffLoja2019 #LojaParaElMundo.;0.0;0.0
4344;1,20E+18;https://twitter.com/ConectadosLoja/status/1196028870153121792;ConectadosLoja;;2019-11-17 11:34:38+00:00;3.0;1.0;;#Loja #Fiavl2019 #Ecuador #OffLoja2019 #LojaParaElMundo;;#Loja | #Fiavl2019 | #Ecuador Domingo 17 de noviembre CUANDO EL RÍO SUENA Casa Encantada 20H30 #OffLoja2019 #LojaParaElMundo.;#Loja # Fiavl2019 #Ecuador Sunday November 17 WHEN THE RIVER SOUNDS Enchanted House 20H30 # OffLoja2019 #LojaParaElMundo.;0.0;0.0
4345;1,20E+18;https://twitter.com/ConectadosLoja/status/1196028529370161152;ConectadosLoja;;2019-11-17 11:33:17+00:00;2.0;3.0;;#Loja #Fiavl2019 #Ecuador #OffLoja2019 #LojaParaElMundo;;#Loja | #Fiavl2019 | #Ecuador Domingo 17 de noviembre YUNYUN GEORGE SAXOFONISTA INDONESIA Plaza de San Sebastián 20H00 #OffLoja2019 #LojaParaElMundo.;#Loja # Fiavl2019 #Ecuador Sunday November 17 YUNYUN GEORGE SAXOFONISTA INDONESIA San Sebastian Square 20H00 # OffLoja2019 #LojaParaElMundo.;0.0;0.0
4346;1,20E+18;https://twitter.com/ConectadosLoja/status/1196027129856692230;ConectadosLoja;;2019-11-17 11:27:43+00:00;1.0;2.0;;#Loja #Fiavl2019 #Ecuador #OffLoja2019 #LojaParaElMundo;;#Loja | #Fiavl2019 | #Ecuador Domingo 17 de noviembre NOCHE LOJANA Plaza de San Sebastián 19H00 #OffLoja2019 #LojaParaElMundo.;#Loja # Fiavl2019 #Ecuador Sunday November 17 NIGHT LOJANA Plaza de San Sebastián 19H00 # OffLoja2019 #LojaParaElMundo.;0.0;0.0
4347;1,20E+18;https://twitter.com/ConectadosLoja/status/1196026896355602432;ConectadosLoja;;2019-11-17 11:26:47+00:00;0.0;1.0;;#Loja #Fiavl2019 #Ecuador #OffLoja2019 #LojaParaElMundo;;#Loja | #Fiavl2019 | #Ecuador Domingo 17 de noviembre DESFILE DE APERTURA DEL IV FIAVL 2019 Av. Salvador Bustamante Celi 14H00 #OffLoja2019 #LojaParaElMundo.;#Loja # Fiavl2019 #Ecuador Sunday November 17 OPENING PARADE OF THE IV FIAVL 2019 Av. Salvador Bustamante Celi 14H00 # OffLoja2019 #LojaParaElMundo.;-0.25;0.23333333333333334
4348;1,20E+18;https://twitter.com/ConectadosLoja/status/1196026421971505152;ConectadosLoja;;2019-11-17 11:24:54+00:00;1.0;0.0;;#Loja #Fiavl2019 #Ecuador #OffLoja2019 #LojaParaElMundo;;#Loja | #Fiavl2019 | #Ecuador Domingo 17 de noviembre MISA TE DEUM Iglesia de San Sebastián 09H00 #OffLoja2019 #LojaParaElMundo.;#Loja # Fiavl2019 #Ecuador Sunday November 17 MASS TE DEUM Church of San Sebastián 09H00 # OffLoja2019 #LojaParaElMundo.;0.0;0.0
4349;1,20E+18;https://twitter.com/Rodrigo83952437/status/1195998123874762758;Rodrigo83952437;;2019-11-17 09:32:27+00:00;1.0;0.0;@juanfervelasco;#Loja #PuertaDeLaCiudad #FIAVL2019 #OFF;;"@juanfervelasco Gracias Totales un concierto junto a la Sinfónica de #Loja en la #PuertaDeLaCiudad Exelente #FIAVL2019 #OFF un espectáculo; quizás se vuelva a repetir.";"@juanfervelasco Thanks Totals a concert next to the #Loja Symphony at the #PuertaDeLaCiudad Exelente # FIAVL2019 #OFF a show; ";0.1;0.1
4350;1,20E+18;https://twitter.com/danis_94/status/1195951875155222530;danis_94;;2019-11-17 06:28:41+00:00;0.0;1.0;;#FIAVL2019 #ElArteViveEnLoja #LojaParaElMundo;;Loja de antaño #FIAVL2019 #ElArteViveEnLoja #LojaParaElMundo.;Loja of yesteryear # FIAVL2019 #ElArteViveEnLoja #LojaParaElMundo.;0.0;0.0
4351;1,20E+18;https://twitter.com/Cultura_Ec/status/1195949967027920896;Cultura_Ec;;2019-11-17 06:21:06+00:00;10.0;15.0;;#FestivalLojaM #FIAVL2019;;"Más de 5000 personas disfrutan del ""Concierto por Loja"", este es un evento inédito por su dimensión y formato artístico en un sitio emblemático de la ciudad. #FestivalLojaMásTuyoQueNunca #FIAVL2019 .";"More than 5000 people enjoy the ""Concert for Loja"", this is an unprecedented event for its size and artistic format in an emblematic site of the city. ";0.4583333333333333;0.725
4352;1,20E+18;https://twitter.com/danis_94/status/1195949796739211264;danis_94;;2019-11-17 06:20:25+00:00;0.0;1.0;;#arte #dibujo #pintura #FIAVL2019 #LOJA #ECUADOR #FestivalLojaMasTuyoQueNunca;;#arte #dibujo #pintura #FIAVL2019 #LOJA #ECUADOR #FestivalLojaMasTuyoQueNunca.;#art #drawing #painting # FIAVL2019 #LOJA #ECUADOR #FestivalLojaMasTuyoQueNunca.;0.0;0.0
4353;1,20E+18;https://twitter.com/danis_94/status/1195949581143564288;danis_94;;2019-11-17 06:19:34+00:00;0.0;1.0;;#FIAVL2019;;Así se vive el #FIAVL2019 .;This is how # FIAVL2019 lives.;0.0;0.0
4354;1,20E+18;https://twitter.com/GabyCF28/status/1195944611581218817;GabyCF28;;2019-11-17 05:59:49+00:00;1.0;1.0;@juanfervelasco;#FIAVL2019 #Loja #Ecuador;;Espectacular... @juanfervelasco #FIAVL2019 #Loja #Ecuador.;Spectacular ... @juanfervelasco # FIAVL2019 #Loja #Ecuador.;0.6;0.9
4355;1,20E+18;https://twitter.com/lukaquelo/status/1195926895067574273;lukaquelo;;2019-11-17 04:49:25+00:00;0.0;4.0;@juanfervelasco @sinfonicaLoja;#FIAVL2019;;Escucharte siempre será maravilloso. @juanfervelasco Y mucho más si es junto a la @sinfonicaLoja. ¡Qué hermoso ser Lojano! #FIAVL2019 .;Listening to you will always be wonderful. ;1.0;1.0
4356;1,20E+18;https://twitter.com/xkarinagonzalez/status/1195915105977978882;xkarinagonzalez;;2019-11-17 04:02:34+00:00;0.0;0.0;;#ApoyoAlEmprendedor #FIAVL2019;; La tienda virtual Chozas se encuentra ubicada en la Plaza de San Sebastián. Los invito a conocer y adquirir sus artesanías Narcisa Vásquez elabora productos con materiales naturales, todo hecho con responsabilidad ambiental. . #ApoyoAlEmprendedor #FIAVL2019 .;The Chozas virtual store is located in the Plaza de San Sebastián. ;0.0;0.0
4357;1,20E+18;https://twitter.com/kikisofiaf/status/1195908661249531904;kikisofiaf;;2019-11-17 03:36:58+00:00;0.0;0.0;;#FIAVL2019;;Iniciando el #FIAVL2019 junto a personajes ilustres de mi Loja bella .;Starting # FIAVL2019 with illustrious characters from my beautiful Loja.;0.425;0.55
4358;1,20E+18;https://twitter.com/MaricelaTorrest/status/1195907070807203841;MaricelaTorrest;eveandraded;2019-11-17 03:30:39+00:00;0.0;2.0;;#FIAVL2019;;Eve y Vivi deben venir No pueden perderse el #FIAVL2019.;Eve and Vivi must come You can't miss # FIAVL2019.;0.0;0.0
4359;1,20E+18;https://twitter.com/Robertm29/status/1195906648524627969;Robertm29;;2019-11-17 03:28:58+00:00;0.0;2.0;;#FIAVL2019;;#FIAVL2019 .;# FIAVL2019.;0.0;0.0
4360;1,20E+18;https://twitter.com/CartonPiedraET/status/1195897269586989057;CartonPiedraET;;2019-11-17 02:51:42+00:00;0.0;0.0;@SoyAlexis87;#FIAVL2019;;En la Puerta de Entrada a la Ciudad la Orquesta de Sinfónica de Loja se presenta en el Concierto por Loja. Este evento es parte del IV #FIAVL2019. Vía: @SoyAlexis87.;At the Gateway to the City, the Loja Symphony Orchestra performs at the Concerto por Loja. ;0.0;0.0
4361;1,20E+18;https://twitter.com/CNTinforma/status/1195894869144821760;CNTinforma;;2019-11-17 02:42:10+00:00;8.0;15.0;@CNT_EC @Cultura_Ec @FestivalDeLoja;#FIAVL2019 #FestivalLojaM;;GALERIA| ¡.@CNT_EC presente en el #FIAVL2019! ¡Somos parte de la mayor plataforma de circulación y acceso de artes vivas y escénicas del Ecuador, con nuestros productos y servicios!#FestivalLojaMásTuyoQueNunca. Vía .@Cultura_Ec. .@FestivalDeLoja..;GALLERY. @ CNT_EC present at # FIAVL2019! ;0.0;0.0
4362;1,20E+18;https://twitter.com/UNLoficial/status/1195893971094048768;UNLoficial;;2019-11-17 02:38:36+00:00;14.0;30.0;;#UNLViveLasArtes #FIAVL2019 #FestivalLojaMasTuyoQueNunca;;"[ ] Nuestra Galería #UNLViveLasArtes; visítanos y participa de la variada agenda cultural que tenemos preparada para ti. ¡Te esperamos mañana ! 10h00 a 20h00 Teatro Universitario Bolívar #FIAVL2019 #FestivalLojaMasTuyoQueNunca.";"[] Our #UNLViveLasArtes Gallery; ";0.0;0.0
4363;1,20E+18;https://twitter.com/FestivalDeLoja/status/1195884494861066241;FestivalDeLoja;;2019-11-17 02:00:56+00:00;8.0;10.0;@juanfervelasco @sinfonicaLoja;#FestivalLojaM #FIAVL2019;;@juanfervelasco hace la entrega de la estatuilla al maestro Luis Cueva de Orquesta @sinfonicaLoja. #FestivalLojaMásTuyoQueNunca #FIAVL2019 .;@juanfervelasco delivers the statuette to maestro Luis Cueva de Orquesta @sinfonicaLoja. ;0.0;0.0
4364;1,20E+18;https://twitter.com/Cultura_Ec/status/1195880810265616386;Cultura_Ec;;2019-11-17 01:46:18+00:00;5.0;8.0;@juanfervelasco;#FestivalLojaM #FIAVL2019;;"El #FestivalLojaMásTuyoQueNunca durante 10 días convierte a Loja en el epicentro de las artes y la cultura de Ecuador y el mundo, destaca @juanfervelasco, en el ""Concierto por Loja"". #FIAVL2019 .";"The # FestivalLojaMásTuyoQueNunca for 10 days makes Loja the epicenter of the arts and culture of Ecuador and the world, highlights @juanfervelasco, in the ""Concert for Loja"". ";0.0;0.0
4365;1,20E+18;https://twitter.com/Cultura_Ec/status/1195879353634168832;Cultura_Ec;;2019-11-17 01:40:30+00:00;9.0;10.0;;#FestivalLojaM #FIAVL2019;;67 músicos en escena en homenaje a la capital cultural del Ecuador y a uno de los espectáculos de la programación del #FestivalLojaMásTuyoQueNunca. #FIAVL2019 .;67 musicians on stage in tribute to the cultural capital of Ecuador and one of the shows of the # FestivalLojaMásTuyoQueNunca programming. ;0.1;0.1
4366;1,20E+18;https://twitter.com/Cultura_Ec/status/1195877389710086144;Cultura_Ec;;2019-11-17 01:32:42+00:00;3.0;2.0;;#FestivalLojaM #FIAVL2019;;"El repertorio del ""Concierto por Loja"" resalta la música nacional. Además, presenta temas del compositor John Williams con la interpretación de la banda sonora de la saga de la Guerra de las Galaxias. #FestivalLojaMásTuyoQueNunca #FIAVL2019 .";"The repertoire of ""Concerto por Loja"" highlights national music. ";0.0;0.0
4367;1,20E+18;https://twitter.com/FestivalDeLoja/status/1195875495356911619;FestivalDeLoja;;2019-11-17 01:25:11+00:00;4.0;10.0;@juanfervelasco @sinfonicaLoja;#FestivalLojaM #FIAVL2019;;"@juanfervelasco junto a Luci Cumbicus de Orquesta @sinfonicaLoja interpretando el pasillo ""Pequeña ciudadana"". #FestivalLojaMásTuyoQueNunca #FIAVL2019 .";"@juanfervelasco with Luci Cumbicus de Orquesta @sinfonicaLoja performing the ""Little Citizen"" hall. ";-0.1875;0.5
4368;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1195875138719367168;Cultura_Zonal7;;2019-11-17 01:23:46+00:00;0.0;1.0;@TeatroBenjaminC;#FestivalLojaM #FIAVL2019;;A minutos de iniciar Dictionary of the Khazars – DreamHunters en el @TeatroBenjaminC #FestivalLojaMásTuyoQueNunca! #FIAVL2019 .;Minutes from starting Dictionary of the Khazars - DreamHunters at @TeatroBenjaminC # FestivalLojaMásTuyoQueNunca! ;0.0;0.1
4369;1,20E+18;https://twitter.com/Cultura_Ec/status/1195872375608414208;Cultura_Ec;;2019-11-17 01:12:47+00:00;3.0;7.0;;#FIAVL2019 #FestivalLojaM;;"El ""Concierto por Loja"" integra la programación oficial del #FIAVL2019 y se enmarca en la celebración de los 199 años de la independencia de Loja. #FestivalLojaMásTuyoQueNunca.";"The ""Concert for Loja"" integrates the official programming of # FIAVL2019 and is part of the celebration of the 199 years of Loja's independence. ";0.0;0.0
4370;1,20E+18;https://twitter.com/Cultura_Ec/status/1195870215969673216;Cultura_Ec;;2019-11-17 01:04:12+00:00;6.0;9.0;@Cultura_Ec @sinfonicaLoja @juanfervelasco;#FestivalLojaM #FIAVL2019;;"Esta noche, en la Puerta de la Ciudad, el Ministerio de @Cultura_Ec y el #FestivalLojaMásTuyoQueNunca ofrecen el ""Concierto por Loja"" con la participación de la Orquesta @sinfonicaLoja junto a @juanfervelasco y bajo la dirección del maestro Luis Cueva Dávila. #FIAVL2019 .";"Tonight, at the City Gate, the Ministry of @Cultura_Ec and the # FestivalLojaMásTuyoQueNunca offer the ""Concert for Loja"" with the participation of the @sinfonicaLoja Orchestra with @juanfervelasco and under the direction of maestro Luis Cueva Dávila. ";0.0;0.0
