ID;,ENLACE PERMANENTE;,NOMBRE USUARIO;,@;,FECHA;,RETWEETS;,FAVORITO;,MENCIONA;,HASHTAGS;,GEO;,POLARIDAD;,SUBJETIVIDAD;,TEXTO 
1065345076509986817;,https://twitter.com/emzambrano76/status/1065345076509986817;,emzambrano76;,MashiRafael;,2018-11-21 20:43:54+00:00;,5;,0;,@AsambleaEcuador @MashiRafael;,#FIAVL #Loja #LojaDefiendeTuFestival;,;,0.1;,0.1;,b'We must continue the fight against centralism. '
1065344517870637059;,https://twitter.com/EducacionAN/status/1065344517870637059;,EducacionAN;,None;,2018-11-21 20:41:40+00:00;,2;,1;,@Cultura_Ec;,#LeyFIAVL #FIAVL;,;,0.0;,0.0;,b'We started session No. 041 in which we received @Cultura_Ec about the treatment of #LeyFIAVL #FIAVL'
1065315381311651840;,https://twitter.com/Marcoagradable/status/1065315381311651840;,Marcoagradable;,anniecanizares;,2018-11-21 18:45:54+00:00;,7;,12;,;,#FIAVL #LOJA #Quiton #FeriaDeDur #Vi #CarnavaldeOruro;,;,0.0;,0.0;,"b'Let\'s see: I explain the official name of #FIAVL: ""Festival of Living Arts DE #LOJA"" Interesting experiences? '"
1065310435056996352;,https://twitter.com/radioluzyvidaec/status/1065310435056996352;,radioluzyvidaec;,None;,2018-11-21 18:26:14+00:00;,2;,3;,@veronicaariasf;,#NotiRadio #FIAVL;,;,0.0;,0.0;,"b'Interview #NotiRadio II issuance As. @Veronicaariasf said that the project presented to institutionalize the #FIAVL is public and aims to obtain the majority vote of the other legislators, especially the Assembly members of Loja, project in favor of the province.'"
1065303065694257152;,https://twitter.com/MarjaCecilia/status/1065303065694257152;,MarjaCecilia;,None;,2018-11-21 17:56:57+00:00;,0;,3;,;,;,;,0.0;,0.0;,"b""In Loja art is made, or has been done again, we have stopped living from past glories: from Benjamin and Pablo, from Angel Felic\xc3\xadsimo, from Eduardo and from so many greats. Let's take advantage of it as I said and don't lose the FIAVL, but first let's show that """
1065301362316124161;,https://twitter.com/GoberLoja/status/1065301362316124161;,GoberLoja;,None;,2018-11-21 17:50:11+00:00;,83;,63;,@FestivalDeLoja @culturaec @eleduja;,#Loja #FIAVL;,;,0.0;,0.0;,"b'""The crazy citizen feels empowered by this his @FestivalDeLoja and that must be taken care of; on the part of the National Government, of @CulturaEc, #Loja will continue to host the #FIAVL"" indicates the Governor @eleduja'"
1065282240748359680;,https://twitter.com/Bryamus/status/1065282240748359680;,Bryamus;,None;,2018-11-21 16:34:12+00:00;,0;,1;,;,#festivaloff #FIAVL;,;,0.1;,0.1;,"b""The idea of \xe2\x80\x8b\xe2\x80\x8bwanting to move a live arts festival, created in Loja, the cultural capital of Ecuador, is like wanting to take the Black Mom's Party in Latacunga or the fruit and flowers festival in Ambato to other sectors, simply """
1065272311815831552;,https://twitter.com/plustv25/status/1065272311815831552;,plustv25;,None;,2018-11-21 15:54:45+00:00;,2;,1;,;,#FIAVL #PlusNoticias #Canal25 #Loja;,;,0.0;,0.25;,"b'Through a press conference, Mayor Piedad Pineda refers to the development of the third edition of the International Festival of Living Arts #FIAVL. '"
1065262134530064385;,https://twitter.com/PabloRuizAguirr/status/1065262134530064385;,PabloRuizAguirr;,None;,2018-11-21 15:14:19+00:00;,94;,189;,;,;,;,0.0;,0.0;,b'Before centralist comments that the FIAVL is not only in Loja. '
1065261472849321984;,https://twitter.com/carloshg7996/status/1065261472849321984;,carloshg7996;,anniecanizares;,2018-11-21 15:11:41+00:00;,0;,0;,@PabloRuizAguirr;,#Lojadefiendetufestival;,;,0.0;,0.0;,"b'""While there are comments that represent centralism and forgetting the south - as it has always happened - pretending that the FIAVL is not only in Loja. What is not yet understood is that the festival does not do Loja. Loja makes the festival. '"
1065255942214828032;,https://twitter.com/jandryforest/status/1065255942214828032;,jandryforest;,anniecanizares;,2018-11-21 14:49:42+00:00;,1;,0;,;,#FIAVL #Lojadefiendetufestival;,;,0.1125;,0.1;,b'Why oppose? '
1065255008948621312;,https://twitter.com/CronicaLoja/status/1065255008948621312;,CronicaLoja;,None;,2018-11-21 14:46:00+00:00;,5;,5;,@FestivalDeLoja;,#Fiavl2018 #Fiavl #LojaDefiendeElFestival;,;,0.0;,0.0;,"b'In squares and streets, different expressions of art and culture in the @FestivalDeLoja # Fiavl2018 #Fiavl #LojaDefiendeElFestival'"
1065236322984579072;,https://twitter.com/Naty_Salcedo/status/1065236322984579072;,Naty_Salcedo;,AndreSamaniego_;,2018-11-21 13:31:45+00:00;,0;,2;,;,#Ecuador #FIAVL;,;,0.0;,0.0;,"b'I wonder, why instead of ""moving"" the Festival does not intend to do other / more activities in other cities? '"
1065234151199178752;,https://twitter.com/jonathanMlusho/status/1065234151199178752;,jonathanMlusho;,None;,2018-11-21 13:23:07+00:00;,2;,6;,;,#FIAVL;,;,0.0;,0.0;,"b'Again the postulation of generating interference to the headquarters of #FIAVL is mentioned, it is not good and it is not coherent; '"
1065225737467252736;,https://twitter.com/dayi_cabrera/status/1065225737467252736;,dayi_cabrera;,anniecanizares;,2018-11-21 12:49:41+00:00;,0;,2;,;,;,;,0.0;,0.0;,b'Leave something that is ours to the distant! '
1065215034291302401;,https://twitter.com/sucocastillo/status/1065215034291302401;,sucocastillo;,MarceloHCabrera;,2018-11-21 12:07:09+00:00;,15;,11;,;,#FIAVL #Loja;,;,0.0;,0.0;,b'This thread of the Mayor of Cuenca is an interesting contribution (not necessarily sought) to the need to respect the vocations of the territories and not even enter into the discussion of whether the #FIAVL # 2019 and all that would come later should always be done in # '
1065190210626093056;,https://twitter.com/CronicaLoja/status/1065190210626093056;,CronicaLoja;,None;,2018-11-21 10:28:31+00:00;,1;,7;,;,#Mimos #Karkocha #Bandie #PlazaSanSebasti #Fiavl2018 #Fiavl #LojaDefiendeElFestival;,;,0.0;,0.0;,b'Lojano and tourists enjoyed the #Mimos #Karkocha #Bandie show at #SanSebastian Square # Fiavl2018 #Fiavl #LojaDefiendeElFestival'
1065153704326848517;,https://twitter.com/GabbyEnEXA/status/1065153704326848517;,GabbyEnEXA;,None;,2018-11-21 08:03:27+00:00;,0;,0;,;,#DespiertaMiBienDespierta;,;,0.0;,0.0;,b'National News Ministry of Culture and Heritage: The public of FIAVL 2018 lived a multisensory experience with the work \xe2\x80\x9cPuruw\xc3\xa1\xe2\x80\x9d. '
1065121683953123329;,https://twitter.com/WalterCrdova3/status/1065121683953123329;,WalterCrdova3;,anniecanizares;,2018-11-21 05:56:13+00:00;,1;,1;,;,;,;,0.0;,0.0;,"b'It is an international festival of living arts of Loja, not of Quito, Guayaquil or Cuenca as it is intended, its centralist thinking is emaciated emaciated for a festival that was promoted in Loja and born in this city it seems somewhat absurd his proposal for the '"
1065101412114341891;,https://twitter.com/jjaimeo4/status/1065101412114341891;,jjaimeo4;,joselevelasquez;,2018-11-21 04:35:39+00:00;,0;,2;,;,;,;,0.0;,0.0;,b'The Orquidea was funded by the prefecture of Azuay and the FIAVL was funded by the Ministry of Culture and Heritage.'
1065096796567994368;,https://twitter.com/GA_BBU/status/1065096796567994368;,GA_BBU;,anniecanizares;,2018-11-21 04:17:19+00:00;,1;,1;,;,#FIAVL;,;,0.1;,0.1;,b'This girl is crazy the #FIAVL was born in Loja and stays in Loja! '
1065089830458142720;,https://twitter.com/bfbustamante/status/1065089830458142720;,bfbustamante;,None;,2018-11-21 03:49:38+00:00;,5;,13;,;,#LojaDefiendeElFestival;,;,0.0;,0.0;,"b'#LojaDefiendeElFestival the festival defends itself by filling the theaters, streets, parks and squares. '"
1065078145789890560;,https://twitter.com/SanXavier_/status/1065078145789890560;,SanXavier_;,None;,2018-11-21 03:03:12+00:00;,6;,8;,;,#FIAVL;,;,0.0;,0.0;,b'I get to twitter and it seems that someone wants to take the #FIAVL to the door of the house. '
1065068072556511234;,https://twitter.com/EducacionAN/status/1065068072556511234;,EducacionAN;,None;,2018-11-21 02:23:11+00:00;,1;,0;,@EducacionAN @Cultura_Ec;,#Loja #FIAVL;,;,0.0;,0.0;,b'[INVITATION] @EducacionAN invites the citizens of #Loja to the video conference that we will have at the @CANLoja with the session No. 41 in which we will discuss the Institutionalization of the International Festival of Living Arts #FIAVL and receive representatives from @Cultura_Ec'
1065049595233873921;,https://twitter.com/andresitosal86/status/1065049595233873921;,andresitosal86;,anniecanizares;,2018-11-21 01:09:45+00:00;,0;,1;,;,#FIAVL #Noalcentralismo #FIAVL2019;,;,0.0;,0.0;,"b'Proposing the roaming of #FIAVL is as ridiculous as thinking that the parties of Quito are celebrated in Ambato, to ""think like a country"". '"
1065034159184322560;,https://twitter.com/MARCOFOX11/status/1065034159184322560;,MARCOFOX11;,sucocastillo;,2018-11-21 00:08:25+00:00;,7;,12;,@MashiRafael @chatojobol;,;,;,0.0;,0.0;,"b'How stupid, Loja deserves it, the FIAVL at the time was backed by @MashiRafael and @chatojobol, it would be like asking that BLACK MOM be celebrated itinerantly in the rest of cities .... L @ S LOJAN @ S WE WILL BE ATTENDED @ S'"
1065031375684857856;,https://twitter.com/Redvolucion3_0/status/1065031375684857856;,Redvolucion3_0;,None;,2018-11-20 23:57:21+00:00;,0;,0;,;,#EduardoJurado #Loja #FIAVL #FIAVL2018 #LojaDef;,;,0.0;,0.0;,"b'""RT Veronicaariasf: The Secretary of the Presidency, #EduardoJurado, does not guarantee that the next edition of the Festival of Live Arts will be held in #Loja. I ask the distant people for their support to achieve the institutionalization of #FIAVL in the Ecuadorian Assembly. # FIAVL2018. '"
1065015804398309382;,https://twitter.com/EduardoPunin/status/1065015804398309382;,EduardoPunin;,anniecanizares;,2018-11-20 22:55:29+00:00;,9;,45;,;,#Loja #Loja #CapitalCulturalDelEcuador #FIAVL #Loja #LojaEsArte;,;,0.0;,0.0;,"b'Who does not know #Loja does not know my Country, with all due respect I invite you to visit us and feel why #Loja is the #CapitalCulturalDelEcuador. '"
1065015766490193920;,https://twitter.com/Beto_JRodF/status/1065015766490193920;,Beto_JRodF;,anniecanizares;,2018-11-20 22:55:20+00:00;,4;,9;,;,#FIAVL;,;,0.1;,0.1;,b'His ignorance on cultural issues is evident. '
1065013167401652224;,https://twitter.com/Marcove45077928/status/1065013167401652224;,Marcove45077928;,veronicaariasf;,2018-11-20 22:45:00+00:00;,3;,3;,;,;,;,0.0;,0.0;,"b'Just as they took BanEcuador from Quevedo, FIAVL is going to Quito, and you continue supporting this centralist government, with its silence'"
1065012699854241792;,https://twitter.com/Beto_JRodF/status/1065012699854241792;,Beto_JRodF;,veronicaariasf;,2018-11-20 22:43:09+00:00;,2;,7;,;,#FIAVL;,;,0.0;,0.0;,b'Loja is not going to allow the power of centralism to do theirs again. '
1065008381554032641;,https://twitter.com/KariCalva/status/1065008381554032641;,KariCalva;,anniecanizares;,2018-11-20 22:25:59+00:00;,1;,3;,;,#FIAVL #Loja;,;,0.0;,0.0;,b'Come and enjoy #FIAVL in #Loja the most beautiful land on earth. '
1065005922748170246;,https://twitter.com/DarioJaramilloP/status/1065005922748170246;,DarioJaramilloP;,DarioJaramilloP;,2018-11-20 22:16:13+00:00;,13;,45;,;,#NoAlCentralismo #FIAVL;,;,0.0;,0.1;,"b'It is an attempt against the memory of Benjam\xc3\xadn Carri\xc3\xb3n, Manuel Carri\xc3\xb3n Pinzano, Salvador Bustamante Celi, P\xc3\xado Jaramillo Alvarado and against the current efforts of thousands of writers, musicians, poets, actors who give their contribution to the country. '"
1064995155659419649;,https://twitter.com/LojaTeatro/status/1064995155659419649;,LojaTeatro;,None;,2018-11-20 21:33:26+00:00;,0;,1;,;,#FIAVL;,;,0.0;,0.0;,b'We have waited patiently for the #FIAVL to develop normally demonstrating that our work has been very well done. '
1064977630699630592;,https://twitter.com/veronicaariasf/status/1064977630699630592;,veronicaariasf;,None;,2018-11-20 20:23:48+00:00;,286;,360;,@AsambleaEcuador;,#EduardoJurado #Loja #FIAVL #FIAVL2018 #LojaDefiendeTuFestival;,;,0.0;,0.0;,"b'The Secretary of the Presidency, #EduardoJurado, does not guarantee that the next edition of the Live Arts Festival will be held at #Loja. '"
1064974865940324352;,https://twitter.com/andressitto1905/status/1064974865940324352;,andressitto1905;,anniecanizares;,2018-11-20 20:12:48+00:00;,3;,8;,;,;,;,0.125;,0.1;,b'That international artists who perform only in Quito and Guayaquil also leave the political ranks ... The FIAVL does not move from the cultural capital miss!'
1064960339786248193;,https://twitter.com/GoberLoja/status/1064960339786248193;,GoberLoja;,None;,2018-11-20 19:15:05+00:00;,82;,65;,;,#MiMejorMomentoFIAVL2018;,;,0.0;,0.0;,b'LIVE THE FIAVL EXPERIENCE 2018! '
1064899015098142720;,https://twitter.com/activeadventour/status/1064899015098142720;,activeadventour;,None;,2018-11-20 15:11:24+00:00;,5;,2;,;,;,;,0.0;,0.0;,b'FIAVL 2018'
1064892604368728067;,https://twitter.com/TayronBM/status/1064892604368728067;,TayronBM;,None;,2018-11-20 14:45:56+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'3 FIAVL 2018 ORGANIZATIONAL STAFF UIDE in Loja City https://www.instagram.com/p/BqYjZwzgsKs/?utm_source=ig_twitter_share&igshid=1hpv3oksupp4l'
1064789564848513025;,https://twitter.com/GabbyEnEXA/status/1064789564848513025;,GabbyEnEXA;,None;,2018-11-20 07:56:29+00:00;,0;,0;,;,#DespiertaMiBienDespierta;,;,0.0;,0.0;,b'National News Ministry of Culture and Heritage: Kamch\xc3\xa1tka took the streets of Loja in the framework of the 3rd. '
1064552636379267074;,https://twitter.com/CronicaLoja/status/1064552636379267074;,CronicaLoja;,None;,2018-11-19 16:15:01+00:00;,2;,1;,;,#Mimo #Karkocha #Bandie #PlazaSanSebasti #Fiavl2018 #Fiavl #Loja #Ecuador;,;,0.0;,0.0;,b'Now #Mimo #Karkocha #Bandie in the #SanSebastian Square # Fiavl2018 #Fiavl #Loja #Ecuador'
1064550944837373952;,https://twitter.com/CronicaLoja/status/1064550944837373952;,CronicaLoja;,None;,2018-11-19 16:08:18+00:00;,3;,4;,;,#Mimo #Karkocha #PlazaSanSebasti #Fiavl2018 #Fiavl #Loja;,;,0.0;,0.0;,b'Public enjoy the presentation of #Mimo #Karkocha at #SanSebastian Square # Fiavl2018 #Fiavl #Loja'
1064549610532810752;,https://twitter.com/CronicaLoja/status/1064549610532810752;,CronicaLoja;,None;,2018-11-19 16:03:00+00:00;,0;,0;,;,#Mimo #Karkocha #PlazaSanSebasti #Fiavl2018 #Fiavl;,;,0.0;,0.0;,b'Now #Mimo #Karkocha in the #SanSebastian Square # Fiavl2018 #Fiavl'
1064549306684837888;,https://twitter.com/CronicaLoja/status/1064549306684837888;,CronicaLoja;,None;,2018-11-19 16:01:47+00:00;,0;,0;,;,#Mimo #Karkocha #PlazaSanSebasti #Fiavl2018 #Fiavl;,;,0.0;,0.0;,b'Now #Mimo #Karkocha in the #SanSebastian Square # Fiavl2018 #Fiavl'
1064543188201857024;,https://twitter.com/miregionec/status/1064543188201857024;,miregionec;,None;,2018-11-19 15:37:28+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'We share with you the agenda for FIAVL today in Loja, Ecuador https://www.instagram.com/p/BqXgC7tAZAu/?utm_source=ig_twitter_share&igshid=1ixno90q5p7ju'"
1064429014234873857;,https://twitter.com/GabbyEnEXA/status/1064429014234873857;,GabbyEnEXA;,None;,2018-11-19 08:03:47+00:00;,0;,0;,;,#DespiertaMiBienDespierta;,;,0.0;,0.0;,b'National News Ministry of Culture and Heritage: Young people learn to build puppets at the International Festival of Living Arts Loja 2018 (FIAVL). '
1064316777012883456;,https://twitter.com/luciano_180o/status/1064316777012883456;,luciano_180o;,None;,2018-11-19 00:37:48+00:00;,4;,13;,;,#FIAVL18;,;,0.0;,0.0;,"b'How many expectations the FIAVL bring us ... hopefully we have more sanitary hygiene prosecution in food shops in the streets and, especially, in restaurants and bars. '"
1064226754099847168;,https://twitter.com/PabloErmitanio/status/1064226754099847168;,PabloErmitanio;,None;,2018-11-18 18:40:05+00:00;,0;,0;,;,#FIAVL #Slackvibes #Slackline #Renos;,;,0.8125;,1.0;,b'#FIAVL 2018 #Slackvibes #Slackline #Renos: D Welcome !! '
1063972797393846272;,https://twitter.com/Annie1820/status/1063972797393846272;,Annie1820;,None;,2018-11-18 01:50:57+00:00;,0;,0;,;,#FIAVL #desfile #cultura #algarabia;,;,0.0;,0.0;,b'Enjoying the. '
1063827154633457665;,https://twitter.com/JackyNar/status/1063827154633457665;,JackyNar;,None;,2018-11-17 16:12:13+00:00;,1;,0;,;,#MiMejorMomentoFIAVL2018;,;,0.0;,0.0;,b'LIVE THE FIAVL EXPERIENCE 2018! '
1063698997100072961;,https://twitter.com/dfbustamante3/status/1063698997100072961;,dfbustamante3;,None;,2018-11-17 07:42:58+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'The first FIAVL was cool, in the following the essence was lost. '"
1063654299799076864;,https://twitter.com/vladi004/status/1063654299799076864;,vladi004;,None;,2018-11-17 04:45:21+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Emblematic strategy at the national level which provides attention to the most needy and excellent people represented in the FIAVL 2018'
1063651892323106816;,https://twitter.com/vladi004/status/1063651892323106816;,vladi004;,Salud_CZ7;,2018-11-17 04:35:47+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Congratulations for participating in the FIAVL'
1063628148322066432;,https://twitter.com/iomotorshy/status/1063628148322066432;,iomotorshy;,None;,2018-11-17 03:01:26+00:00;,0;,0;,;,#FIAVL #ElArteViveEnLoja #HyundaiEsMejor #IOmotors;,;,0.0;,0.0;,b'Come and enjoy #FIAVL 2018 #ElArteViveEnLoja #HyundaiEsMejor #IOmotors'
1063627893870186496;,https://twitter.com/iomotorshy/status/1063627893870186496;,iomotorshy;,None;,2018-11-17 03:00:25+00:00;,0;,0;,;,#FIAVL #HyundaiApoyaElArte #HyundaiEsMejor #IOmotors;,;,0.0;,0.0;,b'Come and enjoy #FIAVL 2018 #HyundaiApoyaElArte #HyundaiEsMejor #IOmotors'
1063579974291075074;,https://twitter.com/GaboSantyCosta/status/1063579974291075074;,GaboSantyCosta;,None;,2018-11-16 23:50:00+00:00;,1;,3;,;,;,;,0.0;,0.0;,"b'If people understood the expectation and desire of people outside the city to enjoy the FIAVL, they would stop throwing so much sand.'"
1063550731628748800;,https://twitter.com/RevolucionLoja/status/1063550731628748800;,RevolucionLoja;,None;,2018-11-16 21:53:48+00:00;,3;,5;,@MashiRafael;,#FIAVL2018 #Loja #FIAVL #GraciasRafael;,;,0.0;,0.0;,b'Thank you @MashiRafael for making our # FIAVL2018 dream come true. '
1063523705869996033;,https://twitter.com/aguilar_marii/status/1063523705869996033;,aguilar_marii;,None;,2018-11-16 20:06:25+00:00;,2;,1;,@primereporte;,#Loja #LojanoApoyaALojano #FIAVL #SomosPrimerReporte;,;,0.0;,0.25;,b'In the central square of #Loja you can find the products of the crazy venture @primereporte #LojanoApoyaALojano #FIAVL #SomosPrimerReporte'
1063261235154685952;,https://twitter.com/Nathalymio/status/1063261235154685952;,Nathalymio;,None;,2018-11-16 02:43:27+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'LIVE THE FIAVL EXPERIENCE 2018! '
1063253067125178368;,https://twitter.com/Cultura_Ec/status/1063253067125178368;,Cultura_Ec;,None;,2018-11-16 02:11:00+00:00;,14;,13;,@LaGataCirko @TeatroBenjaminC;,#FIAVL #ElArteViveEnLoja;,;,0.0;,0.0;,"b'The inaugural work of the #FIAVL ""Gipsy Express"" by @LaGataCirko from Colombia is presented on stage at the @TeatroBenjaminC. '"
